iter	RMSE
6334	26525.84897
6335	26525.43954
6336	26521.06798
6337	26518.73815
6338	26517.70179
6339	26514.72699
6340	26513.30676
6341	26508.78336
6342	26508.34327
6343	26507.26857
6344	26506.78321
6345	26505.53776
6346	26505.05718
6347	26503.63247
6348	26502.62898
6349	26502.13679
6350	26501.65113
6351	26498.02554
6352	26496.90153
6353	26495.79658
6354	26494.83658
6355	26494.01038
6356	26493.53315
6357	26492.74884
6358	26489.76601
6359	26487.28838
6360	26486.32884
6361	26485.5881
6362	26484.80434
6363	26484.08373
6364	26481.49392
6365	26480.44006
6366	26479.27722
6367	26478.21641
6368	26477.1287
6369	26473.90631
6370	26473.05982
6371	26472.18629
6372	26471.21292
6373	26470.84731
6374	26469.35335
6375	26467.61629
6376	26465.34554
6377	26462.6816
6378	26462.1521
6379	26461.70582
6380	26461.19689
6381	26460.56808
6382	26458.87561
6383	26458.2121
6384	26457.88068
6385	26456.68554
6386	26454.90909
6387	26453.2451
6388	26450.8252
6389	26447.59896
6390	26447.18717
6391	26446.86032
6392	26445.68542
6393	26444.49673
6394	26442.10642
6395	26441.68177
6396	26440.65973
6397	26439.59957
6398	26438.89427
6399	26438.41835
6400	26436.75654
6401	26436.36031
6402	26435.24786
6403	26434.21321
6404	26432.26422
6405	26429.23988
6406	26428.8236
6407	26428.53009
6408	26426.95311
6409	26425.23953
6410	26420.50685
6411	26419.40216
6412	26416.96364
6413	26416.20763
6414	26414.29141
6415	26412.14129
6416	26410.84825
6417	26408.6266
6418	26407.65898
6419	26406.81125
6420	26406.36847
6421	26405.66342
6422	26402.69027
6423	26400.74583
6424	26400.38132
6425	26399.66485
6426	26398.62429
6427	26397.85064
6428	26396.95246
6429	26395.37538
6430	26391.89506
6431	26391.04243
6432	26389.86788
6433	26388.79021
6434	26388.12119
6435	26387.0919
6436	26386.60771
6437	26386.2044
6438	26385.87952
6439	26383.05367
6440	26382.59952
6441	26382.16026
6442	26378.99875
6443	26378.50222
6444	26378.06519
6445	26377.6593
6446	26377.11872
6447	26376.79317
6448	26375.73253
6449	26374.74048
6450	26372.54476
6451	26368.56533
6452	26367.44975
6453	26366.81612
6454	26365.11913
6455	26363.87717
6456	26362.28703
6457	26361.23797
6458	26359.48988
6459	26358.22943
6460	26355.9089
6461	26355.1187
6462	26353.76623
6463	26352.81
6464	26352.27768
6465	26350.7842
6466	26350.00556
6467	26348.61193
6468	26347.75729
6469	26346.55594
6470	26344.89158
6471	26344.40088
6472	26340.99792
6473	26339.76559
6474	26337.0019
6475	26334.79487
6476	26332.70601
6477	26331.32914
6478	26330.32893
6479	26329.85721
6480	26329.0384
6481	26327.84337
6482	26326.22994
6483	26324.01143
6484	26322.5083
6485	26321.14248
6486	26320.25106
6487	26319.43828
6488	26318.54742
6489	26318.04671
6490	26315.8251
6491	26314.36222
6492	26314.06808
6493	26313.61711
6494	26312.65024
6495	26311.69974
6496	26310.35519
6497	26308.39654
6498	26307.88186
6499	26304.49514
6500	26302.55016
6501	26300.82549
6502	26298.64568
6503	26298.15143
6504	26296.83037
6505	26292.80174
6506	26290.2898
6507	26289.17273
6508	26286.04468
6509	26283.75066
6510	26283.30878
6511	26282.70182
6512	26281.79264
6513	26275.30522
6514	26272.79202
6515	26271.97172
6516	26263.81424
6517	26263.2945
6518	26261.63301
6519	26260.77902
6520	26259.74434
6521	26259.09767
6522	26258.24219
6523	26257.40535
6524	26256.84207
6525	26255.64269
6526	26254.88328
6527	26252.70987
6528	26251.88679
6529	26250.62843
6530	26246.76497
6531	26244.22199
6532	26243.51555
6533	26241.23069
6534	26239.94261
6535	26239.39739
6536	26236.8046
6537	26236.19154
6538	26235.7287
6539	26235.06156
6540	26233.9927
6541	26232.43299
6542	26232.02626
6543	26231.59803
6544	26230.55179
6545	26229.47892
6546	26227.97909
6547	26226.77163
6548	26225.98484
6549	26225.26297
6550	26224.67973
6551	26224.0055
6552	26219.46505
6553	26218.53534
6554	26217.91009
6555	26217.28272
6556	26215.51758
6557	26214.70961
6558	26214.03857
6559	26213.57394
6560	26212.59652
6561	26208.49932
6562	26207.28698
6563	26205.7073
6564	26203.47156
6565	26202.90087
6566	26202.04754
6567	26201.29204
6568	26200.41755
6569	26200.01125
6570	26197.29766
6571	26196.10356
6572	26194.76397
6573	26191.87446
6574	26189.94648
6575	26186.63555
6576	26185.73553
6577	26182.40391
6578	26182.07613
6579	26179.96647
6580	26179.17304
6581	26178.29005
6582	26177.83772
6583	26177.34572
6584	26174.71306
6585	26173.98443
6586	26171.98838
6587	26170.09101
6588	26166.47171
6589	26165.65693
6590	26164.35913
6591	26163.83127
6592	26163.19238
6593	26162.37975
6594	26161.57134
6595	26160.91567
6596	26159.87692
6597	26159.09913
6598	26157.69571
6599	26156.74515
6600	26154.50965
6601	26153.90949
6602	26151.30282
6603	26150.55881
6604	26149.48452
6605	26147.18226
6606	26144.96543
6607	26138.48376
6608	26137.67307
6609	26136.9556
6610	26135.86939
6611	26135.28295
6612	26131.75693
6613	26130.49965
6614	26129.6799
6615	26129.25698
6616	26128.47253
6617	26127.12959
6618	26126.00753
6619	26125.32538
6620	26124.68795
6621	26122.18986
6622	26121.81754
6623	26121.13489
6624	26120.29331
6625	26119.84783
6626	26119.2708
6627	26114.12974
6628	26113.2005
6629	26112.58201
6630	26112.04244
6631	26111.6954
6632	26110.81384
6633	26109.76742
6634	26109.20124
6635	26108.81685
6636	26103.11794
6637	26101.79673
6638	26100.83774
6639	26100.07575
6640	26097.79969
6641	26097.38047
6642	26096.00337
6643	26095.6043
6644	26095.08085
6645	26094.6995
6646	26094.31961
6647	26093.96802
6648	26092.88786
6649	26092.49669
6650	26091.57838
6651	26089.39082
6652	26088.36196
6653	26086.35619
6654	26085.41976
6655	26084.51539
6656	26083.93112
6657	26083.51809
6658	26080.52189
6659	26079.93987
6660	26078.71281
6661	26077.62096
6662	26077.24595
6663	26076.1501
6664	26074.94487
6665	26074.42821
6666	26071.33203
6667	26070.44581
6668	26069.56976
6669	26068.98097
6670	26068.27234
6671	26067.35745
6672	26062.84332
6673	26061.31801
6674	26060.24588
6675	26058.48277
6676	26056.16786
6677	26055.82034
6678	26054.55572
6679	26054.0041
6680	26053.08342
6681	26050.7606
6682	26047.25296
6683	26046.48802
6684	26046.14167
6685	26044.90277
6686	26044.48472
6687	26041.90461
6688	26041.15052
6689	26040.11994
6690	26039.38874
6691	26034.79591
6692	26034.35081
6693	26031.85835
6694	26030.73085
6695	26030.15409
6696	26029.5324
6697	26028.50225
6698	26026.73781
6699	26025.00111
6700	26024.39727
6701	26023.37946
6702	26022.52114
6703	26020.38678
6704	26019.40878
6705	26018.30615
6706	26017.62259
6707	26017.28892
6708	26015.70354
6709	26014.93225
6710	26011.93683
6711	26011.11656
6712	26008.92738
6713	26008.15658
6714	26007.57856
6715	26006.39112
6716	26005.86291
6717	26004.90921
6718	26000.85437
6719	26000.0743
6720	25998.4615
6721	25997.36434
6722	25996.55257
6723	25994.5492
6724	25994.05851
6725	25992.95998
6726	25992.45496
6727	25991.05915
6728	25990.5133
6729	25989.30251
6730	25988.71768
6731	25987.79064
6732	25985.78375
6733	25985.19522
6734	25983.64768
6735	25981.85418
6736	25981.43014
6737	25980.8719
6738	25980.21526
6739	25978.76135
6740	25978.06874
6741	25976.60314
6742	25975.39764
6743	25973.8186
6744	25970.11573
6745	25969.60437
6746	25968.0742
6747	25966.64995
6748	25963.59327
6749	25961.58199
6750	25960.91425
6751	25957.69676
6752	25957.21447
6753	25956.422
6754	25955.31089
6755	25952.68126
6756	25951.79682
6757	25950.753
6758	25949.38616
6759	25948.73948
6760	25948.27316
6761	25947.82363
6762	25946.84518
6763	25946.12788
6764	25945.42247
6765	25944.07657
6766	25943.642
6767	25942.85962
6768	25940.70109
6769	25940.23135
6770	25936.32455
6771	25934.00391
6772	25933.36252
6773	25929.01733
6774	25928.61409
6775	25927.91727
6776	25926.43199
6777	25925.20838
6778	25923.49019
6779	25921.46312
6780	25914.88761
6781	25913.88735
6782	25912.68285
6783	25912.21003
6784	25910.70968
6785	25909.49826
6786	25908.11817
6787	25907.506
6788	25906.48354
6789	25904.96407
6790	25903.79856
6791	25903.37413
6792	25901.88112
6793	25900.44968
6794	25899.32731
6795	25894.94324
6796	25887.10108
6797	25884.96931
6798	25884.34273
6799	25883.58451
6800	25883.21441
6801	25882.6948
6802	25879.43535
6803	25877.51649
6804	25875.50372
6805	25874.58642
6806	25874.00947
6807	25871.04692
6808	25866.84812
6809	25866.16737
6810	25865.14661
6811	25864.19403
6812	25862.92791
6813	25862.06561
6814	25861.46208
6815	25859.90768
6816	25857.95485
6817	25856.95257
6818	25855.40271
6819	25854.45125
6820	25853.71094
6821	25852.81054
6822	25851.93433
6823	25851.0356
6824	25850.12538
6825	25848.47983
6826	25843.26475
6827	25841.89519
6828	25840.72235
6829	25840.10901
6830	25837.51942
6831	25836.81766
6832	25834.44983
6833	25833.25347
6834	25832.24719
6835	25831.74491
6836	25829.99657
6837	25828.75694
6838	25824.93347
6839	25824.45896
6840	25823.3666
6841	25822.84246
6842	25818.73481
6843	25816.58977
6844	25815.7358
6845	25814.84185
6846	25814.4106
6847	25813.8038
6848	25813.05114
6849	25811.66216
6850	25810.97406
6851	25810.28746
6852	25809.97401
6853	25809.39831
6854	25809.01431
6855	25806.30287
6856	25802.55992
6857	25801.22523
6858	25799.92619
6859	25799.61195
6860	25799.18469
6861	25798.27347
6862	25797.5925
6863	25795.16594
6864	25794.57211
6865	25793.68037
6866	25790.86783
6867	25787.98132
6868	25786.88039
6869	25786.31441
6870	25784.93865
6871	25782.16902
6872	25781.06077
6873	25780.4367
6874	25780.15134
6875	25779.7553
6876	25776.89258
6877	25775.50925
6878	25774.74543
6879	25774.24243
6880	25773.83891
6881	25773.06854
6882	25771.82679
6883	25768.89552
6884	25766.42136
6885	25765.97174
6886	25765.02875
6887	25764.15028
6888	25760.49837
6889	25760.10757
6890	25758.58356
6891	25757.33473
6892	25756.60509
6893	25755.39141
6894	25754.21789
6895	25752.76483
6896	25751.20011
6897	25750.31402
6898	25744.64
6899	25744.18679
6900	25741.54282
6901	25741.03269
6902	25739.66586
6903	25739.25548
6904	25737.89199
6905	25737.5116
6906	25737.02346
6907	25735.93685
6908	25734.90703
6909	25733.18264
6910	25731.9098
6911	25731.35915
6912	25730.15673
6913	25729.21063
6914	25728.12543
6915	25726.9294
6916	25726.43921
6917	25725.39708
6918	25722.42986
6919	25720.28371
6920	25718.87841
6921	25718.26872
6922	25714.96122
6923	25714.25678
6924	25713.6631
6925	25712.38566
6926	25711.66579
6927	25710.31432
6928	25709.70325
6929	25709.19283
6930	25705.17551
6931	25704.19847
6932	25703.36495
6933	25702.75488
6934	25702.264
6935	25701.78459
6936	25701.49048
6937	25700.85643
6938	25699.12628
6939	25697.88221
6940	25696.45895
6941	25695.48338
6942	25694.14278
6943	25693.44941
6944	25691.94513
6945	25690.60998
6946	25690.17827
6947	25689.17562
6948	25687.54598
6949	25686.77302
6950	25686.03889
6951	25685.60182
6952	25685.12798
6953	25684.18111
6954	25683.73196
6955	25683.20267
6956	25682.40527
6957	25681.65753
6958	25679.51446
6959	25677.11233
6960	25675.23636
6961	25673.82242
6962	25672.93115
6963	25672.43125
6964	25670.70362
6965	25666.56187
6966	25666.1904
6967	25665.18477
6968	25664.89004
6969	25663.89239
6970	25662.33313
6971	25660.98258
6972	25660.54911
6973	25660.03144
6974	25659.40022
6975	25658.38036
6976	25656.78538
6977	25654.75627
6978	25653.25738
6979	25652.74137
6980	25650.83924
6981	25649.72605
6982	25649.11628
6983	25648.13678
6984	25646.81976
6985	25645.99429
6986	25643.56355
6987	25642.51752
6988	25641.29349
6989	25639.40946
6990	25636.92446
6991	25636.21637
6992	25634.44539
6993	25633.60095
6994	25631.47324
6995	25630.98312
6996	25630.10964
6997	25628.79937
6998	25627.8804
6999	25626.89054
7000	25625.55234
7001	25625.15873
7002	25624.75197
7003	25618.63791
7004	25617.50209
7005	25616.55607
7006	25614.79223
7007	25614.20918
7008	25611.91243
7009	25611.46569
7010	25610.96881
7011	25610.2569
7012	25609.84968
7013	25609.36953
7014	25608.60827
7015	25607.62803
7016	25606.89506
7017	25606.41974
7018	25606.06155
7019	25605.42976
7020	25604.58085
7021	25603.19283
7022	25602.62913
7023	25602.04411
7024	25600.08797
7025	25599.13611
7026	25598.15078
7027	25597.85448
7028	25597.52736
7029	25595.21813
7030	25591.61264
7031	25590.85356
7032	25590.47394
7033	25589.45331
7034	25587.25925
7035	25585.82192
7036	25583.79637
7037	25583.47902
7038	25580.80041
7039	25580.00458
7040	25579.46314
7041	25579.07975
7042	25578.46381
7043	25577.69802
7044	25576.52012
7045	25575.74494
7046	25572.30341
7047	25570.9595
7048	25570.53892
7049	25569.56132
7050	25569.13775
7051	25568.27639
7052	25567.69352
7053	25566.46257
7054	25565.71956
7055	25564.98913
7056	25561.47824
7057	25559.94865
7058	25557.32581
7059	25555.69354
7060	25555.33127
7061	25553.88932
7062	25553.46641
7063	25552.11337
7064	25551.18439
7065	25550.16611
7066	25549.04899
7067	25545.41927
7068	25542.58031
7069	25542.03067
7070	25537.24461
7071	25535.99564
7072	25534.07471
7073	25528.95406
7074	25528.18656
7075	25527.81288
7076	25526.52777
7077	25526.12161
7078	25524.97266
7079	25523.72612
7080	25523.39019
7081	25522.92854
7082	25522.38782
7083	25521.78246
7084	25517.98136
7085	25517.08828
7086	25516.27798
7087	25513.56974
7088	25513.19116
7089	25511.18495
7090	25510.71383
7091	25509.27112
7092	25508.9354
7093	25508.38369
7094	25508.11405
7095	25507.50659
7096	25506.74475
7097	25505.72153
7098	25504.73805
7099	25503.77839
7100	25502.89538
7101	25501.7061
7102	25498.64797
7103	25497.14861
7104	25496.77625
7105	25496.05017
7106	25495.08817
7107	25494.1228
7108	25493.09387
7109	25492.32141
7110	25491.42147
7111	25490.26718
7112	25489.82753
7113	25488.99512
7114	25488.22755
7115	25487.5259
7116	25485.89618
7117	25481.40034
7118	25480.19253
7119	25479.60929
7120	25467.51962
7121	25466.6647
7122	25466.32221
7123	25463.63151
7124	25461.73338
7125	25460.71363
7126	25458.8731
7127	25458.20708
7128	25457.84955
7129	25455.44051
7130	25454.54185
7131	25453.98951
7132	25452.14518
7133	25451.37669
7134	25450.72474
7135	25450.06641
7136	25448.90729
7137	25448.28494
7138	25447.62826
7139	25445.66434
7140	25444.20186
7141	25443.34969
7142	25442.88052
7143	25440.29989
7144	25439.87265
7145	25439.17294
7146	25438.52812
7147	25437.20574
7148	25436.11951
7149	25434.51072
7150	25433.2968
7151	25431.5402
7152	25430.65283
7153	25429.67719
7154	25429.222
7155	25428.82281
7156	25426.80362
7157	25425.95333
7158	25425.32773
7159	25424.98243
7160	25424.16842
7161	25423.59085
7162	25422.03935
7163	25416.89267
7164	25416.05508
7165	25415.69087
7166	25415.35072
7167	25413.57628
7168	25410.33892
7169	25409.42658
7170	25408.26014
7171	25407.70889
7172	25406.39524
7173	25405.29936
7174	25403.3647
7175	25403.04671
7176	25400.8576
7177	25399.06861
7178	25396.13432
7179	25395.03543
7180	25393.43579
7181	25392.31974
7182	25389.84511
7183	25386.05481
7184	25384.79677
7185	25383.06745
7186	25382.43688
7187	25382.06672
7188	25381.60644
7189	25381.27543
7190	25380.28527
7191	25379.61068
7192	25377.64327
7193	25376.43647
7194	25374.90632
7195	25374.49952
7196	25373.5194
7197	25373.11552
7198	25372.77945
7199	25372.26451
7200	25370.4214
7201	25365.12482
7202	25364.68222
7203	25360.0055
7204	25359.67281
7205	25359.10835
7206	25356.73568
7207	25356.34439
7208	25355.41357
7209	25353.64161
7210	25353.18881
7211	25352.78071
7212	25352.46204
7213	25352.14192
7214	25350.4877
7215	25348.57842
7216	25347.65779
7217	25346.96385
7218	25346.25514
7219	25341.65995
7220	25341.32223
7221	25340.96194
7222	25338.91751
7223	25338.37666
7224	25337.91624
7225	25333.03464
7226	25332.665
7227	25331.41518
7228	25330.27909
7229	25329.90033
7230	25328.01951
7231	25327.04343
7232	25326.69337
7233	25325.34769
7234	25324.21473
7235	25323.82851
7236	25322.68378
7237	25321.96568
7238	25321.462
7239	25320.29948
7240	25319.23866
7241	25318.73189
7242	25317.49942
7243	25316.04665
7244	25314.16328
7245	25313.77007
7246	25311.63651
7247	25310.17954
7248	25309.62507
7249	25308.21627
7250	25307.044
7251	25306.66147
7252	25306.17415
7253	25304.85496
7254	25297.4703
7255	25295.75513
7256	25295.01676
7257	25293.17281
7258	25292.14682
7259	25291.0693
7260	25288.96212
7261	25287.88495
7262	25286.44388
7263	25284.82324
7264	25281.04798
7265	25279.6363
7266	25278.16842
7267	25277.15949
7268	25276.55119
7269	25276.15792
7270	25273.82841
7271	25273.27248
7272	25272.95521
7273	25271.94183
7274	25271.03972
7275	25269.91461
7276	25269.53847
7277	25268.94534
7278	25268.40429
7279	25267.65686
7280	25267.29373
7281	25266.11201
7282	25265.36016
7283	25264.7817
7284	25264.40146
7285	25262.74754
7286	25261.89849
7287	25260.87766
7288	25260.60565
7289	25259.30905
7290	25258.33097
7291	25257.40698
7292	25257.05218
7293	25256.10314
7294	25254.89869
7295	25252.87564
7296	25252.17018
7297	25251.73948
7298	25250.34033
7299	25248.9481
7300	25248.34547
7301	25245.09952
7302	25243.9583
7303	25239.80941
7304	25239.16513
7305	25238.0035
7306	25237.36424
7307	25236.95484
7308	25235.81488
7309	25234.80968
7310	25234.53023
7311	25233.41844
7312	25233.08635
7313	25232.10996
7314	25231.87308
7315	25230.72942
7316	25229.14319
7317	25228.53471
7318	25228.13194
7319	25227.77423
7320	25226.30478
7321	25224.9385
7322	25223.29715
7323	25221.53799
7324	25219.64726
7325	25219.10124
7326	25217.53905
7327	25216.51288
7328	25215.53705
7329	25215.10792
7330	25214.35409
7331	25214.03166
7332	25212.64615
7333	25211.11006
7334	25209.22374
7335	25207.24966
7336	25204.73123
7337	25204.32258
7338	25202.4207
7339	25202.07062
7340	25201.63906
7341	25200.98864
7342	25199.59882
7343	25199.17934
7344	25198.01852
7345	25196.97481
7346	25196.09125
7347	25194.86394
7348	25193.85709
7349	25192.18993
7350	25191.91234
7351	25190.79382
7352	25190.35871
7353	25189.78536
7354	25188.08465
7355	25187.49393
7356	25187.24229
7357	25186.1411
7358	25181.18888
7359	25179.61184
7360	25178.32785
7361	25177.9871
7362	25175.46951
7363	25174.17484
7364	25171.58647
7365	25170.40802
7366	25167.84108
7367	25167.18015
7368	25166.02817
7369	25165.14881
7370	25164.18485
7371	25163.40139
7372	25162.97194
7373	25161.65116
7374	25161.38691
7375	25160.94415
7376	25160.28963
7377	25158.78877
7378	25158.03465
7379	25157.85639
7380	25157.08525
7381	25156.06811
7382	25155.16797
7383	25154.26818
7384	25153.94944
7385	25150.92879
7386	25150.12779
7387	25149.45886
7388	25146.51828
7389	25144.86493
7390	25143.74504
7391	25143.24037
7392	25142.60034
7393	25141.58599
7394	25141.29096
7395	25139.8188
7396	25137.95979
7397	25136.78535
7398	25136.1126
7399	25135.64014
7400	25134.64582
7401	25133.55749
7402	25131.9749
7403	25131.33493
7404	25129.98303
7405	25125.75828
7406	25123.78019
7407	25122.54755
7408	25121.38519
7409	25118.4744
7410	25118.07603
7411	25117.40712
7412	25114.01004
7413	25113.7173
7414	25112.05071
7415	25111.05011
7416	25109.47502
7417	25108.46007
7418	25107.68171
7419	25107.15919
7420	25106.78918
7421	25105.36272
7422	25103.18095
7423	25102.79477
7424	25101.73728
7425	25101.24512
7426	25100.54491
7427	25098.95395
7428	25097.909
7429	25097.32022
7430	25096.90965
7431	25096.58554
7432	25096.26504
7433	25095.9461
7434	25095.52884
7435	25094.95534
7436	25094.52521
7437	25093.78143
7438	25093.09228
7439	25092.76807
7440	25090.66819
7441	25089.95207
7442	25088.93513
7443	25086.89587
7444	25085.74978
7445	25084.86811
7446	25083.80933
7447	25082.25437
7448	25080.93683
7449	25079.81761
7450	25078.22335
7451	25077.61381
7452	25075.49877
7453	25074.06141
7454	25072.12444
7455	25071.65256
7456	25070.4482
7457	25069.74359
7458	25067.44061
7459	25066.77268
7460	25065.36862
7461	25064.77298
7462	25063.92281
7463	25063.39066
7464	25062.24196
7465	25061.91815
7466	25061.078
7467	25060.31251
7468	25058.86166
7469	25058.57597
7470	25057.65751
7471	25056.86129
7472	25054.48137
7473	25053.21918
7474	25052.8749
7475	25052.49179
7476	25051.16125
7477	25050.19435
7478	25046.76081
7479	25046.03495
7480	25045.61514
7481	25044.52626
7482	25043.1163
7483	25042.23597
7484	25037.65443
7485	25036.46017
7486	25035.69842
7487	25035.0093
7488	25034.49233
7489	25032.18171
7490	25030.60809
7491	25029.17062
7492	25028.29801
7493	25027.65036
7494	25026.86294
7495	25026.53691
7496	25025.98779
7497	25025.3357
7498	25024.17363
7499	25023.87646
7500	25023.58058
7501	25022.98597
7502	25022.52475
7503	25021.46106
7504	25018.93657
7505	25018.0248
7506	25016.80414
7507	25016.42551
7508	25014.1169
7509	25013.45149
7510	25012.61399
7511	25012.29674
7512	25011.71725
7513	25010.95213
7514	25009.38088
7515	25008.47619
7516	25006.8156
7517	25005.89383
7518	25004.45657
7519	25003.3295
7520	25001.6435
7521	24993.23056
7522	24991.48599
7523	24990.89705
7524	24989.62848
7525	24989.19623
7526	24988.79556
7527	24988.15465
7528	24987.36965
7529	24986.56933
7530	24985.6335
7531	24984.62095
7532	24984.17123
7533	24982.9989
7534	24982.13872
7535	24979.82274
7536	24979.55532
7537	24979.11985
7538	24977.97358
7539	24977.58152
7540	24976.58304
7541	24975.35937
7542	24974.96102
7543	24974.13162
7544	24973.5716
7545	24972.27544
7546	24971.1725
7547	24970.71326
7548	24970.04208
7549	24969.22183
7550	24968.12485
7551	24966.84003
7552	24964.23764
7553	24963.80551
7554	24962.35896
7555	24959.54911
7556	24957.67792
7557	24957.34969
7558	24954.85196
7559	24953.38658
7560	24952.7235
7561	24952.1604
7562	24950.9543
7563	24950.58428
7564	24950.0696
7565	24949.7129
7566	24947.71637
7567	24947.38566
7568	24946.49357
7569	24943.26195
7570	24941.40766
7571	24940.87927
7572	24939.26604
7573	24937.92559
7574	24935.76157
7575	24935.19818
7576	24932.53689
7577	24931.49548
7578	24930.47938
7579	24927.43831
7580	24926.17808
7581	24925.39753
7582	24924.78264
7583	24924.15819
7584	24923.57401
7585	24922.74795
7586	24919.57524
7587	24917.59047
7588	24915.64185
7589	24914.54481
7590	24913.63222
7591	24912.14334
7592	24911.77688
7593	24910.10651
7594	24909.31743
7595	24908.8918
7596	24908.51428
7597	24906.7414
7598	24905.81098
7599	24905.02539
7600	24904.5158
7601	24903.93896
7602	24903.24605
7603	24902.56659
7604	24901.64667
7605	24899.63692
7606	24899.25627
7607	24898.56576
7608	24898.08563
7609	24897.11983
7610	24896.5718
7611	24894.423
7612	24893.253
7613	24892.493
7614	24892.07653
7615	24891.37678
7616	24890.11049
7617	24889.60029
7618	24888.75529
7619	24885.42049
7620	24885.02582
7621	24884.40702
7622	24882.32744
7623	24881.96207
7624	24881.59281
7625	24881.33242
7626	24880.20243
7627	24878.55598
7628	24877.11447
7629	24872.1572
7630	24870.1024
7631	24869.80429
7632	24868.11893
7633	24866.98697
7634	24865.86865
7635	24863.31173
7636	24862.43223
7637	24861.80303
7638	24860.69045
7639	24860.0147
7640	24857.34098
7641	24855.81962
7642	24853.05373
7643	24852.17002
7644	24851.11026
7645	24850.75158
7646	24849.9956
7647	24849.02028
7648	24845.63116
7649	24843.36989
7650	24842.04138
7651	24840.79197
7652	24840.05233
7653	24838.71415
7654	24837.58091
7655	24834.7872
7656	24833.77444
7657	24832.48111
7658	24832.08374
7659	24831.69841
7660	24830.77637
7661	24830.378
7662	24829.63804
7663	24828.95133
7664	24828.45882
7665	24827.94665
7666	24827.43343
7667	24826.29237
7668	24825.27533
7669	24824.36877
7670	24823.20534
7671	24822.80046
7672	24822.08718
7673	24821.27422
7674	24820.29067
7675	24818.90552
7676	24818.13478
7677	24817.79529
7678	24817.24589
7679	24815.03458
7680	24814.5721
7681	24814.06676
7682	24813.49156
7683	24810.20737
7684	24809.23044
7685	24808.79494
7686	24807.36907
7687	24805.1323
7688	24803.96217
7689	24801.77499
7690	24801.08555
7691	24800.81851
7692	24800.01893
7693	24797.59542
7694	24796.50836
7695	24795.3175
7696	24794.92222
7697	24794.60227
7698	24793.77448
7699	24792.98999
7700	24792.54179
7701	24790.42966
7702	24788.53851
7703	24787.36654
7704	24786.75148
7705	24786.33417
7706	24784.67893
7707	24783.77785
7708	24782.78885
7709	24782.45716
7710	24781.66342
7711	24781.27789
7712	24781.03996
7713	24779.50595
7714	24778.9812
7715	24778.22864
7716	24777.83988
7717	24777.3427
7718	24775.93069
7719	24773.49008
7720	24773.09625
7721	24772.68627
7722	24771.93306
7723	24771.50962
7724	24771.15352
7725	24770.60208
7726	24766.90343
7727	24766.49186
7728	24759.55972
7729	24758.68688
7730	24757.99668
7731	24756.44779
7732	24755.71225
7733	24755.08836
7734	24752.29247
7735	24751.65995
7736	24751.22574
7737	24748.80289
7738	24748.14763
7739	24747.58977
7740	24747.00524
7741	24746.23633
7742	24745.05365
7743	24743.8772
7744	24743.0602
7745	24742.37726
7746	24740.87104
7747	24739.40519
7748	24738.51312
7749	24736.98089
7750	24736.09242
7751	24728.7505
7752	24725.19973
7753	24724.66136
7754	24723.46264
7755	24720.44842
7756	24719.59591
7757	24718.389
7758	24717.81837
7759	24717.54441
7760	24717.01472
7761	24714.73793
7762	24714.21358
7763	24713.26952
7764	24710.01953
7765	24709.29457
7766	24708.79769
7767	24706.88476
7768	24706.47668
7769	24705.71828
7770	24704.75295
7771	24704.47298
7772	24702.6157
7773	24700.94056
7774	24698.9689
7775	24698.5314
7776	24697.96832
7777	24697.63387
7778	24697.04019
7779	24696.03964
7780	24694.80999
7781	24693.07839
7782	24692.21571
7783	24691.80359
7784	24691.28892
7785	24690.94465
7786	24689.80137
7787	24689.25458
7788	24684.66636
7789	24683.99166
7790	24682.98944
7791	24681.84225
7792	24681.39424
7793	24680.7962
7794	24680.42775
7795	24680.17944
7796	24679.24423
7797	24677.3907
7798	24676.91002
7799	24675.02677
7800	24672.38828
7801	24664.39773
7802	24664.1126
7803	24663.81091
7804	24663.28035
7805	24660.7847
7806	24660.34809
7807	24656.40112
7808	24655.14521
7809	24652.74137
7810	24651.05156
7811	24650.39326
7812	24646.74236
7813	24645.90389
7814	24645.61934
7815	24645.04205
7816	24643.85605
7817	24643.25301
7818	24640.42234
7819	24640.11269
7820	24635.61719
7821	24634.13701
7822	24633.03494
7823	24632.76755
7824	24631.4411
7825	24629.72069
7826	24628.10232
7827	24627.16806
7828	24626.87091
7829	24626.6425
7830	24626.31653
7831	24625.90994
7832	24623.79201
7833	24623.00295
7834	24621.97147
7835	24620.58708
7836	24620.23817
7837	24619.31728
7838	24618.41879
7839	24617.3665
7840	24617.09927
7841	24615.516
7842	24614.26685
7843	24613.92127
7844	24612.32746
7845	24611.91479
7846	24610.65472
7847	24609.41888
7848	24603.17562
7849	24599.66605
7850	24599.20337
7851	24587.27559
7852	24586.80426
7853	24586.08041
7854	24585.71136
7855	24585.35848
7856	24583.6901
7857	24581.68248
7858	24581.3363
7859	24580.62364
7860	24579.85533
7861	24578.94868
7862	24578.49629
7863	24578.18483
7864	24577.6364
7865	24577.19851
7866	24576.03144
7867	24575.39632
7868	24574.65394
7869	24573.55765
7870	24573.0227
7871	24572.71664
7872	24571.83026
7873	24570.94012
7874	24570.2727
7875	24569.46282
7876	24568.51658
7877	24567.74324
7878	24567.3775
7879	24566.68389
7880	24566.27997
7881	24565.23177
7882	24564.64019
7883	24563.45307
7884	24561.24011
7885	24558.50529
7886	24557.99584
7887	24555.85869
7888	24555.23022
7889	24554.16707
